formation_name,current_ma,pwm_percent,measured_mlux,source_file
formation_8_highest_light,4,30,6663.4,formation_8_highest_light_calibration.csv
formation_8_highest_light,4,35,7767.7,formation_8_highest_light_calibration.csv
formation_8_highest_light,4,40,8873.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,4,45,9984.9,formation_8_highest_light_calibration.csv
formation_8_highest_light,4,50,11095.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,4,55,12204.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,4,60,13329.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,4,65,14445.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,4,70,15566.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,4,75,16680.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,4,80,17779.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,4,85,18898.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,4,90,20013.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,4,95,21125.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,4,100,22265.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,5,10,2763.4,formation_8_highest_light_calibration.csv
formation_8_highest_light,5,15,4192.8,formation_8_highest_light_calibration.csv
formation_8_highest_light,5,20,5610.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,5,25,7011.1,formation_8_highest_light_calibration.csv
formation_8_highest_light,5,30,8408.4,formation_8_highest_light_calibration.csv
formation_8_highest_light,5,35,9795.4,formation_8_highest_light_calibration.csv
formation_8_highest_light,5,40,11199.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,5,45,12605.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,5,50,14023.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,5,55,15427.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,5,60,16834.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,5,65,18224.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,5,70,19637.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,5,75,21043.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,5,80,22474.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,5,85,23888.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,5,90,25300.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,5,95,26680.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,5,100,28094.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,6,10,3325.3,formation_8_highest_light_calibration.csv
formation_8_highest_light,6,15,5060.6,formation_8_highest_light_calibration.csv
formation_8_highest_light,6,20,6770.9,formation_8_highest_light_calibration.csv
formation_8_highest_light,6,25,8467.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,6,30,10148.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,6,35,11835.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,6,40,13546.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,6,45,15250.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,6,50,16947.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,6,55,18621.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,6,60,20320.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,6,65,22040.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,6,70,23747.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,6,75,25448.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,6,80,27128.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,6,85,28832.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,6,90,30565.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,6,95,32265.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,6,100,33971.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,7,10,3891.9,formation_8_highest_light_calibration.csv
formation_8_highest_light,7,15,5925.7,formation_8_highest_light_calibration.csv
formation_8_highest_light,7,20,7931.6,formation_8_highest_light_calibration.csv
formation_8_highest_light,7,25,9911.1,formation_8_highest_light_calibration.csv
formation_8_highest_light,7,30,11894.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,7,35,13884.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,7,40,15884.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,7,45,17857.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,7,50,19844.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,7,55,21848.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,7,60,23838.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,7,65,25805.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,7,70,27805.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,7,75,29792.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,7,80,31817.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,7,85,33821.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,7,90,35784.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,7,95,37768.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,7,100,39810.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,8,10,4482.5,formation_8_highest_light_calibration.csv
formation_8_highest_light,8,15,6821.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,8,20,9122.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,8,25,11413.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,8,30,13711.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,8,35,15997.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,8,40,18277.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,8,45,20570.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,8,50,22883.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,8,55,25165.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,8,60,27434.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,8,65,29727.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,8,70,32057.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,8,75,34345.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,8,80,36616.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,8,85,38948.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,8,90,41250.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,8,95,43500.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,8,100,45819.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,9,10,5042.4,formation_8_highest_light_calibration.csv
formation_8_highest_light,9,15,7679.8,formation_8_highest_light_calibration.csv
formation_8_highest_light,9,20,10272.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,9,25,12851.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,9,30,15445.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,9,35,18000.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,9,40,20583.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,9,45,23191.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,9,50,25749.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,9,55,28313.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,9,60,30928.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,9,65,33508.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,9,70,36070.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,9,75,38646.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,9,80,41269.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,9,85,43822.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,9,90,46425.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,9,95,49003.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,9,100,51610.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,10,10,5599.6,formation_8_highest_light_calibration.csv
formation_8_highest_light,10,15,8537.3,formation_8_highest_light_calibration.csv
formation_8_highest_light,10,20,11421.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,10,25,14305.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,10,30,17175.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,10,35,20013.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,10,40,22914.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,10,45,25766.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,10,50,28628.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,10,55,31518.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,10,60,34383.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,10,65,37226.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,10,70,40141.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,10,75,42970.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,10,80,45860.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,10,85,48743.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,10,90,51629.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,10,95,54495.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,10,100,57380.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,11,10,6146.3,formation_8_highest_light_calibration.csv
formation_8_highest_light,11,15,9375.7,formation_8_highest_light_calibration.csv
formation_8_highest_light,11,20,12560.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,11,25,15734.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,11,30,18867.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,11,35,22030.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,11,40,25195.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,11,45,28331.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,11,50,31516.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,11,55,34626.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,11,60,37776.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,11,65,40970.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,11,70,44099.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,11,75,47263.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,11,80,50428.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,11,85,53602.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,11,90,56772.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,11,95,59920.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,11,100,63095.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,12,10,6686.6,formation_8_highest_light_calibration.csv
formation_8_highest_light,12,15,10218.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,12,20,13708.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,12,25,17154.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,12,30,20571.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,12,35,24019.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,12,40,27440.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,12,45,30918.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,12,50,34352.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,12,55,37744.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,12,60,41219.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,12,65,44626.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,12,70,48086.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,12,75,51524.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,12,80,54975.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,12,85,58436.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,12,90,61891.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,12,95,65318.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,12,100,68781.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,13,10,7187.9,formation_8_highest_light_calibration.csv
formation_8_highest_light,13,15,10916.0,formation_8_highest_light_calibration.csv
formation_8_highest_light,13,20,14588.0,formation_8_highest_light_calibration.csv
